0	1	2	hgnc_id	symbol	name	family_id	parent_fam_id
Gene::85025	TMEM60	Gene	NA	NA	NA	NA	NA
Gene::85027	SMIM3	Gene	NA	NA	NA	NA	NA
Gene::8503	PIK3R3	Gene	HGNC:8981	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3	741	NA
Gene::8504	PEX3	Gene	HGNC:8858	PEX3	peroxisomal biogenesis factor 3	957	NA
Gene::8505	PARG	Gene	NA	NA	NA	NA	NA
Gene::8506	CNTNAP1	Gene	HGNC:8011	CNTNAP1	contactin associated protein 1	1969	1582
Gene::8507	ENC1	Gene	HGNC:3345	ENC1	ectodermal-neural cortex 1	861	NA
Gene::8507	ENC1	Gene	HGNC:3345	ENC1	ectodermal-neural cortex 1	617	NA
Gene::8508	NIPSNAP1	Gene	NA	NA	NA	NA	NA
Gene::8509	NDST2	Gene	HGNC:7681	NDST2	N-deacetylase and N-sulfotransferase 2	763	821
Gene::8510	MMP23B	Gene	HGNC:7171	MMP23B	matrix metallopeptidase 23B	891	901
Gene::8510	MMP23B	Gene	HGNC:7171	MMP23B	matrix metallopeptidase 23B	594	589
Gene::8513	LIPF	Gene	HGNC:6622	LIPF	lipase F, gastric type	464	NA
Gene::8514	KCNAB2	Gene	HGNC:6229	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	858	NA
Gene::8514	KCNAB2	Gene	HGNC:6229	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2	399	NA
Gene::8515	ITGA10	Gene	HGNC:6135	ITGA10	integrin subunit alpha 10	1160	597
Gene::8516	ITGA8	Gene	HGNC:6144	ITGA8	integrin subunit alpha 8	1160	597
Gene::8517	IKBKG	Gene	HGNC:5961	IKBKG	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma	1817	NA
Gene::8517	IKBKG	Gene	HGNC:5961	IKBKG	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma	3379	66
Gene::8518	IKBKAP	Gene	NA	NA	NA	NA	NA
Gene::8519	IFITM1	Gene	HGNC:5412	IFITM1	interferon induced transmembrane protein 1	1600	NA
Gene::8519	IFITM1	Gene	HGNC:5412	IFITM1	interferon induced transmembrane protein 1	1598	NA
Gene::8519	IFITM1	Gene	HGNC:5412	IFITM1	interferon induced transmembrane protein 1	471	NA
Gene::8520	HAT1	Gene	HGNC:4821	HAT1	histone acetyltransferase 1	486	484
Gene::8521	GCM1	Gene	NA	NA	NA	NA	NA
Gene::8522	GAS7	Gene	HGNC:4169	GAS7	growth arrest specific 7	1288	1292
Gene::85235	HIST1H2AH	Gene	NA	NA	NA	NA	NA
Gene::85236	HIST1H2BK	Gene	NA	NA	NA	NA	NA
Gene::8525	DGKZ	Gene	HGNC:2857	DGKZ	diacylglycerol kinase zeta	1178	NA
Gene::8525	DGKZ	Gene	HGNC:2857	DGKZ	diacylglycerol kinase zeta	403	NA
Gene::8525	DGKZ	Gene	HGNC:2857	DGKZ	diacylglycerol kinase zeta	1691	1690
Gene::8526	DGKE	Gene	HGNC:2852	DGKE	diacylglycerol kinase epsilon	1178	NA
Gene::8527	DGKD	Gene	HGNC:2851	DGKD	diacylglycerol kinase delta	1178	NA
Gene::8527	DGKD	Gene	HGNC:2851	DGKD	diacylglycerol kinase delta	760	NA
Gene::8527	DGKD	Gene	HGNC:2851	DGKD	diacylglycerol kinase delta	682	NA
Gene::8528	DDO	Gene	HGNC:2727	DDO	D-aspartate oxidase	2258	NA
Gene::85280	KRTAP9-4	Gene	HGNC:18902	KRTAP9-4	keratin associated protein 9-4	619	NA
Gene::85285	KRTAP4-1	Gene	HGNC:18907	KRTAP4-1	keratin associated protein 4-1	619	NA
Gene::85289	KRTAP4-5	Gene	HGNC:18899	KRTAP4-5	keratin associated protein 4-5	619	NA
Gene::8529	CYP4F2	Gene	HGNC:2645	CYP4F2	cytochrome P450 family 4 subfamily F member 2	1003	862
Gene::85290	KRTAP4-3	Gene	HGNC:18908	KRTAP4-3	keratin associated protein 4-3	619	NA
Gene::85291	KRTAP4-2	Gene	HGNC:18900	KRTAP4-2	keratin associated protein 4-2	619	NA
Gene::85293	KRTAP3-3	Gene	HGNC:18890	KRTAP3-3	keratin associated protein 3-3	619	NA
Gene::85294	KRTAP2-4	Gene	HGNC:18891	KRTAP2-4	keratin associated protein 2-4	619	NA
Gene::8530	CST7	Gene	HGNC:2479	CST7	cystatin F	965	964
Gene::85300	ATCAY	Gene	HGNC:779	ATCAY	ATCAY kinesin light chain interacting caytaxin	1299	NA
Gene::85300	ATCAY	Gene	HGNC:779	ATCAY	ATCAY kinesin light chain interacting caytaxin	3691	NA
Gene::85301	COL27A1	Gene	HGNC:22986	COL27A1	collagen type XXVII alpha 1 chain	1691	1690
Gene::85301	COL27A1	Gene	HGNC:22986	COL27A1	collagen type XXVII alpha 1 chain	2247	490
Gene::85302	FBF1	Gene	NA	NA	NA	NA	NA
Gene::8531	YBX3	Gene	HGNC:2428	YBX3	Y-box binding protein 3	106	NA
Gene::85313	PPIL4	Gene	HGNC:15702	PPIL4	peptidylprolyl isomerase like 4	725	NA
Gene::85313	PPIL4	Gene	HGNC:15702	PPIL4	peptidylprolyl isomerase like 4	909	921
Gene::85315	PAQR8	Gene	HGNC:15708	PAQR8	progestin and adipoQ receptor family member 8	930	NA
Gene::85316	BAGE5	Gene	HGNC:15732	BAGE5	BAGE family member 5	1848	NA
Gene::85317	BAGE4	Gene	HGNC:15730	BAGE4	BAGE family member 4	1848	NA
Gene::85318	BAGE3	Gene	HGNC:15728	BAGE3	BAGE family member 3	1848	NA
Gene::85319	BAGE2	Gene	HGNC:15723	BAGE2	BAGE family member 2 (pseudogene)	1848	NA
Gene::8532	CPZ	Gene	HGNC:2333	CPZ	carboxypeptidase Z	1321	NA
Gene::85320	ABCC11	Gene	HGNC:14639	ABCC11	ATP binding cassette subfamily C member 11	807	417
Gene::85329	LGALS12	Gene	HGNC:15788	LGALS12	galectin 12	629	NA
Gene::8533	COPS3	Gene	HGNC:2239	COPS3	COP9 signalosome subunit 3	932	NA
Gene::8534	CHST1	Gene	HGNC:1969	CHST1	carbohydrate sulfotransferase 1	763	821
Gene::8535	CBX4	Gene	HGNC:1554	CBX4	chromobox 4	976	NA
Gene::85352	KIAA1644	Gene	NA	NA	NA	NA	NA
Gene::85358	SHANK3	Gene	HGNC:14294	SHANK3	SH3 and multiple ankyrin repeat domains 3	760	NA
Gene::85358	SHANK3	Gene	HGNC:14294	SHANK3	SH3 and multiple ankyrin repeat domains 3	1220	NA
Gene::85358	SHANK3	Gene	HGNC:14294	SHANK3	SH3 and multiple ankyrin repeat domains 3	403	NA
Gene::85359	DGCR6L	Gene	NA	NA	NA	NA	NA
Gene::8536	CAMK1	Gene	HGNC:1459	CAMK1	calcium/calmodulin dependent protein kinase I	3541	1630
Gene::85360	SYDE1	Gene	NA	NA	NA	NA	NA
Gene::85363	TRIM5	Gene	HGNC:16276	TRIM5	tripartite motif containing 5	58	26
Gene::85363	TRIM5	Gene	HGNC:16276	TRIM5	tripartite motif containing 5	59	NA
Gene::85364	ZCCHC3	Gene	HGNC:16230	ZCCHC3	zinc finger CCHC-type containing 3	74	26
Gene::85365	ALG2	Gene	HGNC:23159	ALG2	ALG2 alpha-1,3/1,6-mannosyltransferase	427	424
Gene::85366	MYLK2	Gene	HGNC:16243	MYLK2	myosin light chain kinase 2	1668	1630
Gene::85369	STRIP1	Gene	HGNC:25916	STRIP1	striatin interacting protein 1	1371	NA
Gene::8537	BCAS1	Gene	HGNC:974	BCAS1	brain enriched myelin associated protein 1	1691	1690
Gene::85376	RIMBP3	Gene	NA	NA	NA	NA	NA
Gene::85377	MICALL1	Gene	HGNC:29804	MICALL1	MICAL like 1	1218	26
Gene::85377	MICALL1	Gene	HGNC:29804	MICALL1	MICAL like 1	1816	NA
Gene::85378	TUBGCP6	Gene	HGNC:18127	TUBGCP6	tubulin gamma complex component 6	2224	NA
Gene::85379	KIAA1671	Gene	NA	NA	NA	NA	NA
Gene::8538	BARX2	Gene	HGNC:956	BARX2	BARX homeobox 2	519	517
Gene::8539	API5	Gene	HGNC:594	API5	apoptosis inhibitor 5	1492	NA
Gene::85395	FAM207A	Gene	NA	NA	NA	NA	NA
Gene::85397	RGS8	Gene	HGNC:16810	RGS8	regulator of G protein signaling 8	720	NA
Gene::8540	AGPS	Gene	HGNC:327	AGPS	alkylglycerone phosphate synthase	2258	NA
Gene::85403	EAF1	Gene	NA	NA	NA	NA	NA
Gene::85406	DNAJC14	Gene	HGNC:24581	DNAJC14	DnaJ heat shock protein family (Hsp40) member C14	584	582
Gene::85407	NKD1	Gene	HGNC:17045	NKD1	NKD inhibitor of Wnt signaling pathway 1	863	NA
Gene::85409	NKD2	Gene	HGNC:17046	NKD2	NKD inhibitor of Wnt signaling pathway 2	863	NA
Gene::8541	PPFIA3	Gene	HGNC:9247	PPFIA3	PPFI scaffold protein A3	760	NA
Gene::8541	PPFIA3	Gene	HGNC:9247	PPFIA3	PPFI scaffold protein A3	3460	NA
Gene::85413	SLC22A16	Gene	HGNC:20302	SLC22A16	solute carrier family 22 member 16	2173	752
Gene::85414	SLC45A3	Gene	HGNC:8642	SLC45A3	solute carrier family 45 member 3	2195	752
Gene::85415	RHPN2	Gene	HGNC:19974	RHPN2	rhophilin Rho GTPase binding protein 2	1220	NA
Gene::85416	ZIC5	Gene	HGNC:20322	ZIC5	Zic family zinc finger 5	28	26
Gene::85416	ZIC5	Gene	HGNC:20322	ZIC5	Zic family zinc finger 5	3477	NA
Gene::85417	CCNB3	Gene	HGNC:18709	CCNB3	cyclin B3	473	NA
Gene::8542	APOL1	Gene	HGNC:618	APOL1	apolipoprotein L1	405	NA
Gene::8543	LMO4	Gene	HGNC:6644	LMO4	LIM domain only 4	1218	26
Gene::85437	ZCRB1	Gene	HGNC:29620	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1	725	NA
Gene::85437	ZCRB1	Gene	HGNC:29620	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1	1521	1520
Gene::85437	ZCRB1	Gene	HGNC:29620	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1	74	26
Gene::85437	ZCRB1	Gene	HGNC:29620	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1	1691	1690
Gene::85438	CABS1	Gene	NA	NA	NA	NA	NA
Gene::85439	STON2	Gene	NA	NA	NA	NA	NA
Gene::8544	PIR	Gene	NA	NA	NA	NA	NA
Gene::85440	DOCK7	Gene	HGNC:19190	DOCK7	dedicator of cytokinesis 7	1536	823
Gene::85440	DOCK7	Gene	HGNC:19190	DOCK7	dedicator of cytokinesis 7	1536	1958
Gene::85441	HELZ2	Gene	HGNC:30021	HELZ2	helicase with zinc finger 2	1169	1166
Gene::85441	HELZ2	Gene	HGNC:30021	HELZ2	helicase with zinc finger 2	73	26
Gene::85442	KNDC1	Gene	NA	NA	NA	NA	NA
Gene::85443	DCLK3	Gene	HGNC:19005	DCLK3	doublecortin like kinase 3	1369	NA
Gene::85443	DCLK3	Gene	HGNC:19005	DCLK3	doublecortin like kinase 3	3447	1630
Gene::85444	LRRCC1	Gene	NA	NA	NA	NA	NA
Gene::85445	CNTNAP4	Gene	HGNC:18747	CNTNAP4	contactin associated protein family member 4	1969	1582
Gene::85446	ZFHX2	Gene	HGNC:20152	ZFHX2	zinc finger homeobox 2	529	516
Gene::85446	ZFHX2	Gene	HGNC:20152	ZFHX2	zinc finger homeobox 2	28	26
Gene::85446	ZFHX2	Gene	HGNC:20152	ZFHX2	zinc finger homeobox 2	84	26
Gene::85449	KIAA1755	Gene	NA	NA	NA	NA	NA
Gene::8545	CGGBP1	Gene	NA	NA	NA	NA	NA
Gene::85450	ITPRIP	Gene	NA	NA	NA	NA	NA
Gene::85451	UNK	Gene	HGNC:29369	UNK	unk zinc finger	73	26
Gene::85452	CFAP74	Gene	HGNC:29368	CFAP74	cilia and flagella associated protein 74	1491	NA
Gene::85453	TSPYL5	Gene	HGNC:29367	TSPYL5	TSPY like 5	2302	2305
Gene::85455	DISP2	Gene	HGNC:19712	DISP2	dispatched RND transporter family member 2	2217	NA
Gene::85456	TNKS1BP1	Gene	NA	NA	NA	NA	NA
Gene::85457	CIPC	Gene	NA	NA	NA	NA	NA
Gene::85458	DIXDC1	Gene	HGNC:23695	DIXDC1	DIX domain containing 1	505	NA
Gene::85459	CEP295	Gene	HGNC:29366	CEP295	centrosomal protein 295	1835	1838
Gene::8546	AP3B1	Gene	HGNC:566	AP3B1	adaptor related protein complex 3 subunit beta 1	1673	1670
Gene::8546	AP3B1	Gene	HGNC:566	AP3B1	adaptor related protein complex 3 subunit beta 1	1493	1492
Gene::85460	ZNF518B	Gene	HGNC:29365	ZNF518B	zinc finger protein 518B	28	26
Gene::85461	TANC1	Gene	HGNC:29364	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	769	NA
Gene::85461	TANC1	Gene	HGNC:29364	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	403	NA
Gene::85461	TANC1	Gene	HGNC:29364	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	1691	1690
Gene::85462	FHDC1	Gene	HGNC:29363	FHDC1	FH2 domain containing 1	2006	NA
Gene::85463	ZC3H12C	Gene	HGNC:29362	ZC3H12C	zinc finger CCCH-type containing 12C	73	26
Gene::85464	SSH2	Gene	HGNC:30580	SSH2	slingshot protein phosphatase 2	898	711
Gene::85465	EPT1	Gene	NA	NA	NA	NA	NA
Gene::8547	FCN3	Gene	HGNC:3625	FCN3	ficolin 3	554	NA
Gene::8547	FCN3	Gene	HGNC:3625	FCN3	ficolin 3	1638	492
Gene::8547	FCN3	Gene	HGNC:3625	FCN3	ficolin 3	3638	NA
Gene::85474	LBX2	Gene	HGNC:15525	LBX2	ladybird homeobox 2	519	517
Gene::85476	GFM1	Gene	HGNC:13780	GFM1	G elongation factor mitochondrial 1	3571	3565
Gene::85477	SCIN	Gene	HGNC:21695	SCIN	scinderin	950	NA
Gene::85478	CCDC65	Gene	NA	NA	NA	NA	NA
Gene::85479	DNAJC5B	Gene	HGNC:24138	DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta	584	582
Gene::8548	BLZF1	Gene	NA	NA	NA	NA	NA
Gene::85480	TSLP	Gene	NA	NA	NA	NA	NA
Gene::85481	PSKH2	Gene	HGNC:18997	PSKH2	protein serine kinase H2	3449	1630
Gene::8549	LGR5	Gene	HGNC:4504	LGR5	leucine rich repeat containing G protein-coupled receptor 5	262	140
Gene::8550	MAPKAPK5	Gene	HGNC:6889	MAPKAPK5	MAPK activated protein kinase 5	1156	652
Gene::8550	MAPKAPK5	Gene	HGNC:6889	MAPKAPK5	MAPK activated protein kinase 5	3552	1630
Gene::85508	SCRT2	Gene	HGNC:15952	SCRT2	scratch family transcriptional repressor 2	28	26
Gene::85508	SCRT2	Gene	HGNC:15952	SCRT2	scratch family transcriptional repressor 2	1259	NA
Gene::85509	MBD3L1	Gene	NA	NA	NA	NA	NA
Gene::8553	BHLHE40	Gene	HGNC:1046	BHLHE40	basic helix-loop-helix family member e40	420	NA
Gene::8554	PIAS1	Gene	HGNC:2752	PIAS1	protein inhibitor of activated STAT 1	85	26
Gene::8555	CDC14B	Gene	HGNC:1719	CDC14B	cell division cycle 14B	900	711
Gene::8556	CDC14A	Gene	HGNC:1718	CDC14A	cell division cycle 14A	900	711
Gene::85569	GALP	Gene	HGNC:24840	GALP	galanin like peptide	1902	542
Gene::8557	TCAP	Gene	NA	NA	NA	NA	NA
Gene::8558	CDK10	Gene	HGNC:1770	CDK10	cyclin dependent kinase 10	496	3421
Gene::8558	CDK10	Gene	HGNC:1770	CDK10	cyclin dependent kinase 10	1516	1518
Gene::8558	CDK10	Gene	HGNC:1770	CDK10	cyclin dependent kinase 10	1510	1518
Gene::8559	PRPF18	Gene	HGNC:17351	PRPF18	pre-mRNA processing factor 18	1510	1518
Gene::8560	DEGS1	Gene	HGNC:13709	DEGS1	delta 4-desaturase, sphingolipid 1	553	NA
Gene::8562	DENR	Gene	NA	NA	NA	NA	NA
Gene::8563	THOC5	Gene	HGNC:19074	THOC5	THO complex subunit 5	770	1348
Gene::8564	KMO	Gene	HGNC:6381	KMO	kynurenine 3-monooxygenase	2258	NA
Gene::8565	YARS	Gene	NA	NA	NA	NA	NA
Gene::8566	PDXK	Gene	NA	NA	NA	NA	NA
Gene::8567	MADD	Gene	HGNC:6766	MADD	MAP kinase activating death domain	504	NA
Gene::8568	RRP1	Gene	HGNC:18785	RRP1	ribosomal RNA processing 1	1729	NA
Gene::8569	MKNK1	Gene	HGNC:7110	MKNK1	MAPK interacting serine/threonine kinase 1	1156	652
Gene::8569	MKNK1	Gene	HGNC:7110	MKNK1	MAPK interacting serine/threonine kinase 1	3551	1630
Gene::857	CAV1	Gene	HGNC:1527	CAV1	caveolin 1	1942	NA
Gene::8570	KHSRP	Gene	HGNC:6316	KHSRP	KH-type splicing regulatory protein	1691	1690
Gene::8572	PDLIM4	Gene	HGNC:16501	PDLIM4	PDZ and LIM domain 4	1220	NA
Gene::8572	PDLIM4	Gene	HGNC:16501	PDLIM4	PDZ and LIM domain 4	1218	26
Gene::8573	CASK	Gene	HGNC:1497	CASK	calcium/calmodulin dependent serine protein kinase	904	NA
Gene::8573	CASK	Gene	HGNC:1497	CASK	calcium/calmodulin dependent serine protein kinase	1220	NA
Gene::8573	CASK	Gene	HGNC:1497	CASK	calcium/calmodulin dependent serine protein kinase	3542	1630
Gene::8574	AKR7A2	Gene	HGNC:389	AKR7A2	aldo-keto reductase family 7 member A2	399	NA
Gene::8575	PRKRA	Gene	HGNC:9438	PRKRA	protein activator of interferon induced protein kinase EIF2AK2	1776	NA
Gene::8576	STK16	Gene	NA	NA	NA	NA	NA
Gene::8577	TMEFF1	Gene	NA	NA	NA	NA	NA
Gene::8578	SCARF1	Gene	HGNC:16820	SCARF1	scavenger receptor class F member 1	1253	NA
Gene::858	CAV2	Gene	HGNC:1528	CAV2	caveolin 2	1942	NA
Gene::8581	LY6D	Gene	HGNC:13348	LY6D	lymphocyte antigen 6 family member D	1226	NA
Gene::85865	GTPBP10	Gene	NA	NA	NA	NA	NA
Gene::859	CAV3	Gene	HGNC:1529	CAV3	caveolin 3	1942	NA
Gene::8590	OR6A2	Gene	HGNC:15301	OR6A2	olfactory receptor family 6 subfamily A member 2	153	141
Gene::86	ACTL6A	Gene	HGNC:24124	ACTL6A	actin like 6A	1436	NA
Gene::86	ACTL6A	Gene	HGNC:24124	ACTL6A	actin like 6A	595	3341
Gene::86	ACTL6A	Gene	HGNC:24124	ACTL6A	actin like 6A	1605	2091
Gene::86	ACTL6A	Gene	HGNC:24124	ACTL6A	actin like 6A	1604	2091
Gene::86	ACTL6A	Gene	HGNC:24124	ACTL6A	actin like 6A	1606	2091
Gene::86	ACTL6A	Gene	HGNC:24124	ACTL6A	actin like 6A	1329	3341
Gene::86	ACTL6A	Gene	HGNC:24124	ACTL6A	actin like 6A	1634	3341
Gene::860	RUNX2	Gene	HGNC:10472	RUNX2	RUNX family transcription factor 2	1880	NA
Gene::8600	TNFSF11	Gene	HGNC:11926	TNFSF11	TNF superfamily member 11	781	3612
Gene::8600	TNFSF11	Gene	HGNC:11926	TNFSF11	TNF superfamily member 11	471	NA
Gene::8601	RGS20	Gene	HGNC:14600	RGS20	regulator of G protein signaling 20	720	NA
Gene::8602	NOP14	Gene	HGNC:16821	NOP14	NOP14 nucleolar protein	1484	1729
Gene::8603	FAM193A	Gene	NA	NA	NA	NA	NA
Gene::8604	SLC25A12	Gene	HGNC:10982	SLC25A12	solute carrier family 25 member 12	863	NA
Gene::8604	SLC25A12	Gene	HGNC:10982	SLC25A12	solute carrier family 25 member 12	2176	752
Gene::8605	PLA2G4C	Gene	HGNC:9037	PLA2G4C	phospholipase A2 group IVC	467	NA
Gene::8607	RUVBL1	Gene	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	2007	NA
Gene::8607	RUVBL1	Gene	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	413	412
Gene::8607	RUVBL1	Gene	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	1401	3635
Gene::8607	RUVBL1	Gene	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	595	3341
Gene::8607	RUVBL1	Gene	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	1329	3341
Gene::8607	RUVBL1	Gene	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	1166	NA
Gene::8607	RUVBL1	Gene	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	1634	3341
Gene::8608	RDH16	Gene	HGNC:29674	RDH16	retinol dehydrogenase 16	743	NA
Gene::8609	KLF7	Gene	HGNC:6350	KLF7	KLF transcription factor 7	28	26
Gene::8609	KLF7	Gene	HGNC:6350	KLF7	KLF transcription factor 7	624	NA
Gene::8609	KLF7	Gene	HGNC:6350	KLF7	KLF transcription factor 7	1691	1690
Gene::861	RUNX1	Gene	HGNC:10471	RUNX1	RUNX family transcription factor 1	1880	NA
Gene::8611	PPAP2A	Gene	NA	NA	NA	NA	NA
Gene::8612	PPAP2C	Gene	NA	NA	NA	NA	NA
Gene::8613	PPAP2B	Gene	NA	NA	NA	NA	NA
Gene::8614	STC2	Gene	NA	NA	NA	NA	NA
Gene::8615	USO1	Gene	HGNC:30904	USO1	USO1 vesicle transport factor	1492	NA
Gene::8618	CADPS	Gene	HGNC:1426	CADPS	calcium dependent secretion activator	682	NA
Gene::862	RUNX1T1	Gene	HGNC:1535	RUNX1T1	RUNX1 partner transcriptional co-repressor 1	87	26
Gene::8620	NPFF	Gene	HGNC:7901	NPFF	neuropeptide FF-amide peptide precursor	1902	542
Gene::8621	CDK13	Gene	HGNC:1733	CDK13	cyclin dependent kinase 13	496	3421
Gene::8622	PDE8B	Gene	HGNC:8794	PDE8B	phosphodiesterase 8B	681	NA
Gene::8622	PDE8B	Gene	HGNC:8794	PDE8B	phosphodiesterase 8B	2127	NA
Gene::8623	ASMTL	Gene	HGNC:751	ASMTL	acetylserotonin O-methyltransferase like	715	714
Gene::8623	ASMTL	Gene	HGNC:751	ASMTL	acetylserotonin O-methyltransferase like	2063	1400
Gene::8623	ASMTL	Gene	HGNC:751	ASMTL	acetylserotonin O-methyltransferase like	3372	3350
Gene::8624	PSMG1	Gene	NA	NA	NA	NA	NA
Gene::8625	RFXANK	Gene	HGNC:9987	RFXANK	regulatory factor X associated ankyrin containing protein	403	NA
Gene::8626	TP63	Gene	HGNC:15979	TP63	tumor protein p63	1691	1690
Gene::8629	JRK	Gene	HGNC:6199	JRK	Jrk helix-turn-helix protein	533	1415
Gene::863	CBFA2T3	Gene	HGNC:1537	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3	87	26
Gene::863	CBFA2T3	Gene	HGNC:1537	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3	396	NA
Gene::8630	HSD17B6	Gene	HGNC:23316	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6	743	NA
Gene::8631	SKAP1	Gene	HGNC:15605	SKAP1	src kinase associated phosphoprotein 1	1691	1690
Gene::8631	SKAP1	Gene	HGNC:15605	SKAP1	src kinase associated phosphoprotein 1	682	NA
Gene::8632	DNAH17	Gene	HGNC:2946	DNAH17	dynein axonemal heavy chain 17	2031	536
Gene::8633	UNC5C	Gene	HGNC:12569	UNC5C	unc-5 netrin receptor C	593	589
Gene::8633	UNC5C	Gene	HGNC:12569	UNC5C	unc-5 netrin receptor C	2313	NA
Gene::8634	RTCA	Gene	HGNC:17981	RTCA	RNA 3'-terminal phosphate cyclase	1691	1690
Gene::8635	RNASET2	Gene	NA	NA	NA	NA	NA
Gene::8636	SSNA1	Gene	NA	NA	NA	NA	NA
Gene::8637	EIF4EBP3	Gene	NA	NA	NA	NA	NA
Gene::8638	OASL	Gene	HGNC:8090	OASL	2'-5'-oligoadenylate synthetase like	2093	NA
Gene::8639	AOC3	Gene	NA	NA	NA	NA	NA
Gene::864	RUNX3	Gene	HGNC:10473	RUNX3	RUNX family transcription factor 3	1880	NA
Gene::864	RUNX3	Gene	HGNC:10473	RUNX3	RUNX family transcription factor 3	1691	1690
Gene::8641	PCDHGB4	Gene	HGNC:8711	PCDHGB4	protocadherin gamma subfamily B, 4	20	19
Gene::8642	DCHS1	Gene	HGNC:13681	DCHS1	dachsous cadherin-related 1	24	16
Gene::8643	PTCH2	Gene	HGNC:9586	PTCH2	patched 2	2214	752
Gene::8644	AKR1C3	Gene	HGNC:386	AKR1C3	aldo-keto reductase family 1 member C3	399	NA
Gene::8645	KCNK5	Gene	HGNC:6280	KCNK5	potassium two pore domain channel subfamily K member 5	277	178
Gene::8645	KCNK5	Gene	HGNC:6280	KCNK5	potassium two pore domain channel subfamily K member 5	277	183
Gene::8646	CHRD	Gene	HGNC:1949	CHRD	chordin	1661	NA
Gene::8647	ABCB11	Gene	HGNC:42	ABCB11	ATP binding cassette subfamily B member 11	806	417
Gene::8648	NCOA1	Gene	HGNC:7668	NCOA1	nuclear receptor coactivator 1	486	484
Gene::8648	NCOA1	Gene	HGNC:7668	NCOA1	nuclear receptor coactivator 1	420	NA
Gene::8648	NCOA1	Gene	HGNC:7668	NCOA1	nuclear receptor coactivator 1	2127	NA
Gene::8649	LAMTOR3	Gene	HGNC:15606	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3	1040	NA
Gene::865	CBFB	Gene	NA	NA	NA	NA	NA
Gene::8650	NUMB	Gene	NA	NA	NA	NA	NA
Gene::8651	SOCS1	Gene	HGNC:19383	SOCS1	suppressor of cytokine signaling 1	764	NA
Gene::8651	SOCS1	Gene	HGNC:19383	SOCS1	suppressor of cytokine signaling 1	741	NA
Gene::8653	DDX3Y	Gene	HGNC:2699	DDX3Y	DEAD-box helicase 3 Y-linked	870	NA
Gene::8653	DDX3Y	Gene	HGNC:2699	DDX3Y	DEAD-box helicase 3 Y-linked	499	3332
Gene::8654	PDE5A	Gene	HGNC:8784	PDE5A	phosphodiesterase 5A	681	NA
Gene::8655	DYNLL1	Gene	HGNC:15476	DYNLL1	dynein light chain LC8-type 1	2028	538
Gene::8655	DYNLL1	Gene	HGNC:15476	DYNLL1	dynein light chain LC8-type 1	2031	536
Gene::8655	DYNLL1	Gene	HGNC:15476	DYNLL1	dynein light chain LC8-type 1	2032	536
Gene::8655	DYNLL1	Gene	HGNC:15476	DYNLL1	dynein light chain LC8-type 1	2029	538
Gene::8658	TNKS	Gene	HGNC:11941	TNKS	tankyrase	684	NA
Gene::8658	TNKS	Gene	HGNC:11941	TNKS	tankyrase	760	NA
Gene::8658	TNKS	Gene	HGNC:11941	TNKS	tankyrase	403	NA
Gene::8658	TNKS	Gene	HGNC:11941	TNKS	tankyrase	1691	1690
Gene::8659	ALDH4A1	Gene	HGNC:406	ALDH4A1	aldehyde dehydrogenase 4 family member A1	398	NA
Gene::8659	ALDH4A1	Gene	HGNC:406	ALDH4A1	aldehyde dehydrogenase 4 family member A1	1691	1690
Gene::866	SERPINA6	Gene	HGNC:1540	SERPINA6	serpin family A member 6	739	NA
Gene::8660	IRS2	Gene	HGNC:6126	IRS2	insulin receptor substrate 2	682	NA
Gene::8661	EIF3A	Gene	HGNC:3271	EIF3A	eukaryotic translation initiation factor 3 subunit A	1492	NA
Gene::8661	EIF3A	Gene	HGNC:3271	EIF3A	eukaryotic translation initiation factor 3 subunit A	1121	NA
Gene::8661	EIF3A	Gene	HGNC:3271	EIF3A	eukaryotic translation initiation factor 3 subunit A	1835	1838
Gene::86614	HSFY1	Gene	HGNC:18568	HSFY1	heat shock transcription factor Y-linked 1	2293	NA
